,id1,name,weibo_num,follow,follower,id_tiezi,time,hanzi,comment_num,zan,zhuanfa
70,1618051664,头条新闻,180254,1588,77585671,4407151843593712,2019-08-19,华为发布声明临时通用许可证没有改变华为被不公正对待的事实经营受到的实质性影响有限月日晚间华为针对美国商务部延期临时通用许可证做出声明表示反对美国商务部将另外家华为实体列入实体清单美国选择在这个时间点做出这个决定再次证明该决定是政治驱动的结果与美国国家全文,327,1827,168
71,1618051664,头条新闻,180254,1588,77585671,4407143539596667,2019-08-19,秉烛夜话心若丰盈年轻生命常青俞飞鸿说人最开始老是从心老的皱纹与青春有关与美丽无关懂得自我管理投资人生的人不仅一辈子都不会老反而会不断丰富生命的底色发现一张好图大家快来看看,45,432,261
72,1618051664,头条新闻,180254,1588,77585671,4407134479715600,2019-08-19,李玫瑾恃强凌弱的根源在哪我们传统文化是好男不跟女斗那为什么家暴男还层出不穷公安大学教授李玫瑾玫景寓心玫景寓心分析家暴男往往从小目睹男人打女人或在女人堆里长大潜意识轻视女性专家呼吁女性要对家暴男零容忍婚前婚后都要经济独立窦文涛圆桌派优酷文化优酷文化看理想看理想全文,348,2659,622
73,1618051664,头条新闻,180254,1588,77585671,4407128691288991,2019-08-19,留学生向外国人普及香港历史这是我们中国人的家事香港问题是我们中国人的家事任何人任何外人没有资格也没有能力插手如果你真的对香港问题感兴趣那么请你多了解了解香港地区和我们中华民族的历史央视新闻的微博视频我爱中国,1268,70741,2808
74,1618051664,头条新闻,180254,1588,77585671,4407123604126174,2019-08-19,今天向他们致敬心患者突发腹主动脉瘤破裂腹中出血量毫升刚准备下班的北京安贞医院北京安贞医院陈忠主任又紧急赶到手术室为其手术经过几个小时的抢救患者终于转危为安今天是中国医师节在此向所有的医生和白衣天使们致敬谢谢你们辛苦了生命缘微博纪录片联盟全文,268,3249,293
75,1618051664,头条新闻,180254,1588,77585671,4407119178382771,2019-08-19,中国旅行团老挝严重车祸据记者从前方正在参与救援工作的当地旅行社职员了解到的消息事故已经造成约人遇难另外还有约人失踪伤者已经被送往医院救援工作正在进行中事故发生地点离琅勃拉邦约个小时车程央视新闻,106,284,65
76,1618051664,头条新闻,180254,1588,77585671,4407117882865241,2019-08-19,励志坚持年岁亚裔奶奶破半马世界纪录岁亚裔奶奶珍妮赖斯完成了半程马拉松比赛以的成绩创下了世界纪录她说我一直有目标努力实现它要不然就没有别的事可做了努力实现美好生活加油全球视频大魔王的微博视频,203,1967,340
77,1618051664,头条新闻,180254,1588,77585671,4407111469001155,2019-08-19,人中国旅行团在老挝发生严重车祸具体伤亡情况不详当地时间月日下午一辆载有中国游客的旅游大巴在万象开往琅勃拉邦的路途中发生严重车祸据记者从中国驻老挝大使馆了解的消息发生事故的旅行团来自老挝东南旅行社接待的江苏省常州游客一行共人大巴在距离琅勃拉邦公里处疑似刹车全文,295,901,163
78,1618051664,头条新闻,180254,1588,77585671,4407106344235321,2019-08-19,转存这个歌单五大金曲回怼乱港分子心怎么忍心怪你犯了错是我给你自由过了火听妈妈的话别让她受伤五星红旗你是我的骄傲线下线上国内国外中华儿女用行动告诉全世界中国人在哪里中国心就在哪里转发爱就大声说出来我爱中国人民日报的秒拍视频,288,4342,762
79,1618051664,头条新闻,180254,1588,77585671,4407100505089603,2019-08-19,新闻联播主播手里的稿子长啥样一起来看看憧憬新闻联播主播手里的稿子长啥样康辉和欧阳夏丹为你揭秘网友都表示超级好奇哈哈央视新闻的微博视频,503,6868,549
